title,1177 a. C. El año en que la civilización se derrumbó,1382-metodo-ted-para-hablar-en-publico,A este lado del paraíso,Altas capacidades en niños y niñas,Antología Palatina I,Aquellos hombres grises,Bastiat,Benjamin Franklin,Caballos desbocados,La Casa de Dios,Cómo Criar Niños Felices,Cómo enseñar a leer a su bebé,Cómo funciona la mente,Cómo hablar con un progre,Cómo hablar para que los niños escuchen y cómo escuchar para que los niños hablen,Cómo invertir en Bolsa a largo plazo partiendo de cero,Cuentos esenciales,De ratones y hombres,Decamerón,"Decir no, por amor",Deep Learning with Keras,Desarrolla una mente prodigiosa,División 250,Eso lo explica todo,Los Estados Unidos Desde 1816 Hasta La Guerra Civil,Los Estados Unidos desde el final de la Guerra Civil hasta la Primera Guerra Mundial,Flores para Algernon,Habilidades para niños,Hábitos atómicos,Helénicas,Historia de Rusia en el siglo XX,Historias Libros I-IV,Historias Libros III-V,Historias Libros V-XV,Historias Libros XVI-XXXIX,Ideologías y aparatos ideológicos de Estado,Kokoro,La historia de Genji,Mahoma,Marketingdencias,Las Mil Y Una Noches,Mitos y falacias de la historia de España,Morfina,Nuevos enigmas históricos al descubierto,Pabellón de cáncer,Por qué fracasan los países,Por una causa justa,Psicología y pedagogía,Retorno a Brideshead,"San Manuel Bueno, mártir",Sentimentalismo tóxico,Sobre la libertad,Solaris,Starship troopers,Taiko,La Tierra es plana,Todo fluye,Todo lo que debe saber sobre la Segunda Guerra Mundial,Universos paralelos,Vida y destino,La Violación de Nanking,Ya está el listo que todo lo sabe,El árbol de la ciencia,Una breve historia de casi todo,La cabaña del tío Tom,El capote (Trad. Irene Tchernova),Los cien mil hijos de san Luis,La civilización del Occidente medieval,El código de las mentes extraordinarias,El economista camuflado ataca de nuevo,La educación sentimental,Los errores de las mujeres en el amor,El espía que surgió del frío,El factor confianza,La formación de América del Norte,Un fuego sobre el abismo,Los gozos y las sombras,La guerra que ganó Franco,La historia secreta de Madrid,El hombre en busca de sentido,El infierno de Treblinka,El instinto del lenguaje,El largo adiós,El libro de las tierras vírgines,El libro negro de la humanidad,El libro negro,El materialismo histórico y la filosofía de Benedetto Croce,El método Lean Startup,Los mitos griegos I.,El molino del Floss,La muerte blanca,La muerte de Iván Ilich,El mundo de las palabras,El nacimiento de los Estados Unidos (1763-1816),El nuevo mánager al minuto,El pájaro pintado,La pequeña Dorrit,El problema de los Tres Cuerpos,El proceso de convertirse en persona,La república de Azaña,La sombra del ciprés es alargada,El sueño eterno,La tabla rasa
Cómo Criar Niños Felices,0.29585926863672773,0.026205446334818028,0.1861216541574917,0.16730328280465356,0.14453469814207986,0.16810650142546157,0.2058322566770665,0.13230650064647032,0.1549499412058274,0.1735540578217385,1.0,0.1557074971763155,0.285184681032698,0.22978377506495895,0.23308187065053554,0.09654935059589853,0.14720379836826836,0.06707052488546417,0.1422851378103488,0.2569189040538301,2.220446049250313e-16,0.1337520960691786,0.10592168179127637,0.3148058936415037,0.14593184236288903,0.16156668560742904,0.1492968006497538,0.2000029566912176,0.3167192202734346,0.12021818040461707,0.11141667406141709,0.08378097702223186,0.053784958866941124,0.06722439616958698,0.08081156910489373,0.17619882839816114,0.19844588761581816,0.16984923502647875,0.22399989734139658,0.22130846877517818,0.03781869803037685,0.11866568499712637,0.13044735562411902,0.17853755247390912,0.1266053154882948,0.19301826495099894,0.10687460582259067,0.15196854245437263,0.17752250521386892,0.12285794851798837,0.31876037667634005,0.21191643844012864,0.1728688797043938,0.13582900429898348,0.17207982549649825,0.27202333560942493,0.1588122890230279,0.08125134259264066,0.2938217419771254,0.13253878440213496,0.2947021151807694,0.23828929218516992,0.12043011343152665,0.3645084071107296,0.10415482814072052,0.08184843166431288,0.10149624343022468,0.16456231883712646,0.336356254857218,0.2876710405942202,0.11926546189768272,0.20990541783480832,0.11798444968763577,0.3052167644522237,0.14680492409705104,0.10687142624719936,0.09806886548670868,0.12907217861349518,0.15988951019441244,0.1448576049523187,0.05983223382357905,0.33942069839344735,0.16081160022272634,0.1547546472320227,0.25376800054754756,0.10668206515221212,0.12366466907762119,0.13513757123484726,0.14004359881386608,0.17936013242151927,0.07770367486349905,0.03500034377022887,0.38161550987108317,0.14671891004203552,0.3089784152892552,0.13036141271370005,0.13614880334137924,0.15052599661530863,0.2941645424526138,0.10648327865021556,0.13787377780969512,0.08481106792550008,0.33154841189342266
Cómo enseñar a leer a su bebé,0.13117799910003514,0.13012451136894543,0.25272613566923285,0.24699624840592693,0.14197237497982806,0.21340930624444365,0.14745250839606594,0.11396089135344034,0.25773217136455306,0.27290513150874296,0.15879753132192342,1.0,0.13503749692380695,0.25753001117557195,0.29345115180317227,0.16736655977870907,0.2289796014872686,0.10467882382581473,0.18006489447556506,0.192142236456757,0.003659909492591429,0.20683856643774357,0.16770556575106121,0.18266574195895924,0.13337807416026448,0.1640204236747348,0.22280824551923895,0.28789427557802727,0.18691893702080342,0.14101077663306505,0.1818273521187299,0.09460894744964854,0.0586647505390373,0.06928510252111464,0.08776870746544774,0.2073418368530422,0.2659367129681922,0.23103253595486295,0.1045916557977723,0.14458122431566645,0.07405672102964356,0.1293364926427869,0.20210796389706376,0.17181798356896705,0.2006266375057918,0.09546332294041615,0.15853897264352557,0.21273806166656384,0.27405702052248926,0.09034064852070578,0.24886070739935495,0.17651129444800484,0.25354733150151476,0.18475085010845071,0.22658439906226946,0.02015124942963753,0.1656854403863981,0.16374961623160023,0.14198179114819087,0.16952124766198073,0.19965692360312914,0.19584799602537029,0.1731540503566127,0.18564275882689907,0.15916053174177902,0.14312992582830208,0.14055233696876734,0.15315583455680437,0.23859118361856835,0.25302717114330286,0.2149946055963775,0.20860383268996163,0.17072196002672813,0.08463861729857436,0.1271584188747925,0.12813061088409405,0.17466701024860642,0.1242822956937738,0.1567086761907852,0.2072068104041952,0.10690322937721042,0.15037132758693017,0.19772208543832115,0.2132993486826935,0.1611900251467192,0.18238216425495357,0.09594980940930753,0.16819070139933434,0.15847019220714376,0.3115343160165047,0.11663567133085129,0.0763843352164768,0.20929372602091556,0.12219002622265296,0.08201536711833124,0.229371285920541,0.25324386901286744,0.22342124593408907,0.2878732167149529,0.14043796961594324,0.22321925402768916,0.16789578354329404,0.2271378002389437
Cómo funciona la mente,0.2702328364745713,0.08501001157195998,0.16639820534218464,0.1284657833763947,0.1048830534507672,0.13552896731406905,0.1612583709099099,0.10961534630035252,0.15144354583018071,0.1448585753184608,0.28731713091994815,0.13445003404845657,1.0,0.18967841987025735,0.1476648032537583,0.08168631970198947,0.14650647912055303,0.07182256272785859,0.12263103282338927,0.11861496966825313,0.0029832179454841734,0.11318789956512887,0.10149623924827411,0.3467584797013802,0.1424854977303961,0.1479329851102552,0.12820689463736268,0.14544130735276473,0.2795404203221278,0.12943975028559207,0.12902425494266068,0.07263202723709783,0.043777337698307606,0.06406148114316479,0.06324298855866162,0.09296626366901506,0.17327694407127114,0.1544765932802793,0.3845129837811361,0.1514988737248949,0.0414655573636431,0.1012925555943972,0.10091401775880804,0.1434681997214592,0.13166203492894224,0.4023711173200403,0.11693772529063629,0.13706020443951705,0.1439388486148333,0.08306238139656064,0.22037315290696913,0.15927559205439956,0.1503599134685223,0.17079664446709875,0.15149119026520963,0.12518482353592753,0.14200214819940382,0.14027566618878629,0.2668726499993671,0.12162710366913554,0.21141675679133676,0.17294645088270755,0.11471596923230343,0.3527474533293641,0.09484460956846741,0.053995507325430125,0.08048716272167378,0.1399621653383245,0.20260620697909626,0.21074823048671354,0.13184390619088693,0.13656768880221304,0.10403195227783524,0.14103492097720627,0.14721169790526212,0.11164203642816162,0.09899210231488575,0.1220881824199147,0.13676013365793183,0.17810133931211602,0.07981476641899299,0.4486433202920036,0.13506905211507958,0.14806090692707896,0.44892726264032046,0.13470480517604333,0.07944919796916372,0.10401894312899096,0.1450391390097776,0.1500220882124491,0.07729764774279013,0.04127711917264398,0.4071323296901044,0.12604670850123678,0.22680067614707955,0.15503431755899455,0.1291744006509814,0.17045755909438576,0.19346103248014435,0.1146581349096315,0.12475531590722932,0.09784437475578656,0.3038582998671222
Cómo hablar con un progre,0.2054017022478296,0.08542347188204724,0.1802664040535068,0.20383835228462122,0.13432117711133085,0.25236940949221764,0.18459959336784448,0.12203983940423102,0.1956893622568635,0.20577975973571483,0.22978377506495906,0.2548026563436705,0.18725382088359377,1.0,0.21243991620466018,0.17566829615392954,0.1806321541905066,0.058687727305016035,0.1133098458384576,0.24417443731071065,3.3306690738754696e-16,0.1486107800956734,0.13625486503216488,0.32489400531414214,0.20100017690763206,0.2599195629616975,0.20075457810708053,0.19058564750136686,0.22195282137488037,0.16456686957343847,0.29144099806689006,0.12014739576251787,0.07615574359394717,0.08378766666119641,0.1056429659812157,0.17778153479813963,0.2544407765839337,0.1947145198245196,0.15305097982977778,0.23116650807391892,0.049225400211047154,0.25787496677893607,0.14992552355056232,0.30668406694804606,0.18028922791180102,0.18839149740482353,0.16686256544483524,0.2900370125184256,0.2398913056797759,0.15292437999343111,0.3360123816728785,0.22168142233601262,0.2638174101999664,0.22522489750757535,0.20918112503831898,0.1496859571513124,0.25881749215727345,0.2335241723104754,0.22335923284840264,0.16831306030662208,0.3211873745412315,0.2787576268965968,0.115599526135991,0.27560108162828334,0.11157966622540771,0.06882012216646005,0.07860679471653598,0.18822189529808897,0.3025901508927231,0.3535316736129971,0.16780295037730808,0.27581781043246745,0.12183687035369617,0.1722397233629419,0.2177954103322738,0.1178697068460538,0.12496038666906417,0.23425545745342402,0.3600192919959443,0.22943360113766054,0.14632617021395578,0.2093156209065632,0.18139594359878997,0.1440560838568561,0.25875585893454156,0.23428799974856762,0.13534048912956942,0.30489198460601064,0.18601069974668372,0.19885191009443115,0.18153059938544924,0.05941998924762626,0.23198460196391157,0.18612134276572379,0.14071462864999584,0.22360676926604428,0.16929159971570962,0.24719542593774002,0.2928751689257968,0.23844190582880953,0.17034458552162046,0.10480043264676042,0.3339496468244597
Cómo hablar para que los niños escuchen y cómo escuchar para que los niños hablen,0.13194090923487367,0.10323865161134382,0.273888594334865,0.24792838934894312,0.18394170654639508,0.21498015691123729,0.15393299981337294,0.1051615310258951,0.277230742710434,0.3762952189497176,0.23308187065053554,0.2908557480237479,0.1451144934693418,0.21243991620466007,1.0,0.10737528422401676,0.3196506777789694,0.14487689417745042,0.27665809782678286,0.2040775746953174,2.220446049250313e-16,0.18430587342625315,0.1736252146835109,0.1814751444971,0.21192279822160298,0.18764730980240651,0.28856577553296325,0.4342100442871796,0.25394523757665,0.14351819632558205,0.15666243696555548,0.10550051829603602,0.06458552295731479,0.08153997652834288,0.09443565242036589,0.19269680227440955,0.3479804165083431,0.2629862643479348,0.1422525500950148,0.19713449916819592,0.08594777035663359,0.16050599558970347,0.29109787390616404,0.20610138764617025,0.23458808247799445,0.09176175283495247,0.17372504306582925,0.19017714597329416,0.31243740251391927,0.12948667304257244,0.2664000410205074,0.1979325491380568,0.2914252435945067,0.209772521425849,0.2633992987192575,0.056328488515176245,0.2008484247143163,0.12065313812455736,0.13782990890294744,0.16875947698498184,0.21641241929292854,0.20738643351649455,0.15938581843759947,0.2050430683369111,0.18116047975203187,0.1687071496275674,0.15162719704987615,0.16182219658000407,0.3272532529059077,0.2004819887853596,0.2484132305395097,0.237317097589273,0.2089298743727368,0.15378010433390654,0.1523085884306018,0.14110830269388042,0.19841519464934232,0.12864771950391396,0.1616155624975365,0.2101782448368058,0.12256939656044963,0.1873864283631459,0.2902876984717,0.2838781408186697,0.13283622559990838,0.2269215699565461,0.09938244571086718,0.14237878778256408,0.24795780018110503,0.3276478598185687,0.0921809896257193,0.07397112061353883,0.1999320976662775,0.1968078738104404,0.11259621771443373,0.25920063448634745,0.27778923160093116,0.26744559228479936,0.3146747799649381,0.12852684464365538,0.25435932562053076,0.20209021133306104,0.1788424394609961
Cómo invertir en Bolsa a largo plazo partiendo de cero,0.10312396843235128,0.06363459654124703,0.1623781659696617,0.16211116250114743,0.09930943349275356,0.19817575023401923,0.15787959569599863,0.05242157912872536,0.1492063066048439,0.19121681381323619,0.1280365517734391,0.19343366890334757,0.1110395668042321,0.20439803165541592,0.1384851782953994,1.0,0.1259483008256117,0.06631207672549955,0.12790950316573013,0.16465519483058422,0.03485215401450992,0.22273331498534987,0.11185291702561395,0.18116031829929846,0.11485977140254788,0.17965465832789917,0.1424362500580385,0.16861415734930818,0.18702788916547308,0.11841659241753144,0.1674308314794012,0.07750996869924542,0.06352750402401042,0.05804339991093643,0.06699151796943825,0.15627359500571225,0.17487994387538974,0.1491885463093886,0.06947395822335711,0.3818586252296624,0.03542569693260711,0.10035729876511124,0.1060274146347272,0.14237735666113271,0.12309222378056961,0.09901054285387434,0.10640561578070329,0.18469027308573283,0.15100967798000686,0.08360260839587219,0.21321847901617275,0.18677085926664083,0.14870884305939014,0.1970639136059582,0.15637744781079477,0.04736070038543616,0.1272083663816208,0.15703712527263958,0.169107382045958,0.10889753719391437,0.18948295242589064,0.18321667967109379,0.10363470953233789,0.2606962282600759,0.08646210470406479,0.08504872562483712,0.09012872807529515,0.16041500386186103,0.16783401896716854,0.1848198557776629,0.1257097782530533,0.15576464262697032,0.10327403340077013,0.1382371689671309,0.12192521885130814,0.07984820867827558,0.08990755895130553,0.12418169488893516,0.17838298785810391,0.16536601997352662,0.0944634044139202,0.13812616703550318,0.13754809811935842,0.12500855074134376,0.1620571929629172,0.12013801563319426,0.11164832278617276,0.12632142803370594,0.10988842260330633,0.17686321450770193,0.09718429336293621,0.03581979210904507,0.15635589541765582,0.1193112597057453,0.09428137123439695,0.11247335472179532,0.13718606670469147,0.1576067435145132,0.2079605001799969,0.11524385015094041,0.10848836317295496,0.0904857105317266,0.1971151558730252
Cuentos esenciales,0.13426995946507725,0.07390634894618942,0.48494189367971874,0.19917557351803838,0.21638754322768106,0.2210320716870685,0.18078577423612974,0.039624471575255726,0.4609956355685214,0.49797901366170816,0.14720379836826836,0.22614737090417414,0.14395270346334166,0.1806321541905065,0.3196506777789694,0.09438569146687126,1.0,0.303741455564967,0.40431260713623185,0.1580770445291121,2.220446049250313e-16,0.2032652965168703,0.37189592365720725,0.17805942860403545,0.22799983798256207,0.16266892329413052,0.43008559446424643,0.3092278195013114,0.18862800351396125,0.24519810250842733,0.1617800600667435,0.14091594466829405,0.07681776961982867,0.13718119331701628,0.1354459210661212,0.09916403426178344,0.38869330433756555,0.4109773130240405,0.12457635502290398,0.21893479816338735,0.14567038995661563,0.1639633532056065,0.3880887341213751,0.18226624375831624,0.36910874589398146,0.09682679703702934,0.3200722418730908,0.13940743221216256,0.4199017333489975,0.20045587657253738,0.25060264505610474,0.1393406269049795,0.3575633222686968,0.3409612485084096,0.5079684270428338,0.0456419059693447,0.2972980083890987,0.1643305567249952,0.1568337564422312,0.30453774562190816,0.22742072045030837,0.17656105844967163,0.3661816245361371,0.2212405607074004,0.27325705712418913,0.24744988573974147,0.3398298409385023,0.2051145166101891,0.25242942722465356,0.21513254312319308,0.5336033854742519,0.25362370611440166,0.44828744886080574,0.09543091805536641,0.1803467955163951,0.24950121359023536,0.3756932308694969,0.13871355988473377,0.18175450194212783,0.2187259430912062,0.15648751949416828,0.18297889914496646,0.4809535325844221,0.44864601211973565,0.18057239078983667,0.37770871264971173,0.07372730832653318,0.06694362876620463,0.26334866393546885,0.5452599520297596,0.08597994843968293,0.13673982484655955,0.18314675606808484,0.19312756290407307,0.05536761218197406,0.3126646747318803,0.4272952558589965,0.4535436448267409,0.23009535287944594,0.15980530307766438,0.4040814530547121,0.41128400123054987,0.19010018184926214
De ratones y hombres,0.029577398681310374,0.031244539285773643,0.29806939045647485,0.10268497520651176,0.09640284940893307,0.04204629948377814,0.043577933124454016,-0.0,0.23150095899999779,0.2893984553666219,0.06707052488546406,0.10138999252933523,0.06904532202609437,0.05868772730501581,0.1448768941774503,0.03259596220604577,0.3037414555649669,1.0,0.18631310340202323,0.09259576566823513,-0.0,0.16312795296504856,0.15434999130245686,0.07045455213917595,0.04337564657466231,0.032663750736649066,0.2922580015469658,0.18159564418965246,0.08716684002608377,0.07445951274499318,0.03147987079116943,0.034715841382737866,0.01349081898612925,0.046677449643268365,0.03939935748421941,0.03648447000374977,0.18417211378559206,0.17020012161713782,0.03037654736848494,0.10310217831447255,0.07158996537568951,0.05364153690086182,0.2951176268016624,0.036091577158852584,0.19284459391106534,0.028412450103536768,0.15443704524435886,0.019134813855536392,0.2617630391643586,0.07667151464695543,0.09059982717203463,0.06710713456952877,0.21857092102009557,0.19075158294323247,0.2133985950592291,0.023984384514855295,0.12319780894959742,0.046006291564920976,0.05278117017847073,0.1641106824198859,0.07352200979168011,0.07235717768362315,0.17405885968374446,0.08965464386671551,0.16422521404907175,0.23939737576761289,0.17434022113421022,0.055087269348076284,0.14871096672638884,0.0838369593053816,0.2892484500297289,0.05287812195444119,0.3151905369384026,0.014214750840067847,0.048159638339067556,0.15573407954027707,0.26111549029038184,0.0239409792894808,0.05135641405530089,0.033281409020876285,0.03795914517547261,0.05914163190101884,0.40025977355538944,0.27289538854510464,0.05571189265629939,0.14516472112931322,0.031891467131971996,0.00837067108947509,0.1497595319729662,0.3339888485648732,0.027462193727250894,0.08664492819600111,0.08431938090148006,0.04484314170013037,0.030650917077849504,0.21228528425591364,0.21980398300942128,0.2167190513067797,0.09867701210566027,0.04045936285848373,0.2503772354102163,0.33782285527108846,0.07364630716290976
Decamerón,0.18572623150865797,0.06371952744539144,0.3303325032868709,0.13500476375050974,0.2196369725723445,0.18192000650292328,0.15513910563502564,0.024145820457938116,0.3237904319923379,0.3340029129465284,0.1422851378103488,0.17705298287569216,0.12000581838888535,0.11330984583845749,0.27665809782678286,0.09641771417538791,0.40431260713623185,0.18631310340202334,1.0,0.16014075047096532,2.220446049250313e-16,0.17383852549080636,0.28214162696336575,0.15467104056016423,0.17429261012837105,0.15165530569154384,0.2473206330433756,0.2274826467326334,0.1427094837483922,0.24113805341375016,0.12206454319254034,0.1256781087907436,0.07301556055692981,0.12463677596929801,0.1448665532190696,0.125361161614162,0.3019547137256361,0.3973888692373011,0.1394968173243778,0.1787469964914128,0.15400602264907137,0.1357970963432341,0.259530564250015,0.14973642182586433,0.25761791067903084,0.09801131308879785,0.204646966752829,0.11921297371106387,0.329802910913658,0.14192551255935804,0.2037357795600826,0.1389457838210375,0.22877894103332774,0.24221264823698463,0.37378172292217215,0.04018435188598657,0.23906590731485866,0.13024972259446488,0.1352744914750501,0.21177124567226158,0.1921073176835455,0.1776766737238452,0.25506819293163707,0.20865318465974836,0.23686705589008028,0.20598740207671462,0.2458990312618451,0.3137657387700239,0.2158714683449242,0.17977785184222017,0.3298256281093104,0.21824908355121098,0.28758280257254487,0.0416875169418377,0.1880498289900947,0.18782472604639722,0.25074803205715357,0.11275227948618016,0.1913390837889749,0.12662194314351083,0.13147401289944627,0.14427897267915313,0.29492526590241097,0.37925064289571253,0.1600233765604535,0.26816612727680966,0.0912580590752361,0.04955132182287436,0.35990999119379596,0.39271493075146957,0.06897948857887393,0.06535574321356552,0.18393146624411416,0.13572978898190158,0.040141301880571745,0.21407178295413676,0.3349183917272377,0.31867782938090683,0.18695541106161107,0.13099287016003713,0.2857996566064136,0.24797558409545561,0.182466851943756
"Decir no, por amor",0.1336743620844949,0.04959895436633399,0.15999074415007908,0.2633876104508873,0.17239776655678485,0.18997705355924965,0.22238248732776733,0.04568405413847798,0.19139739191388405,0.17714166079782723,0.2569189040538301,0.18917468920494485,0.11597773859381877,0.24417443731071053,0.2040775746953174,0.13449031809581002,0.1580770445291121,0.09259576566823524,0.16014075047096532,1.0,2.220446049250313e-16,0.2250511715754141,0.10867696952567052,0.17547744180909464,0.11993126309863256,0.12059977633961627,0.1518968780637715,0.21033084492950793,0.11035531433035828,0.1332927079344679,0.1368874604214052,0.10068412661357151,0.03646934339993346,0.0857879244670875,0.1100223186180328,0.30717700702610085,0.17353730954780888,0.1822685824531184,0.10303313275317738,0.11179536871062101,0.039044622713040655,0.1356550717816004,0.12547328446959183,0.16547982760397528,0.1411777406166299,0.08351928459466729,0.10121815518051813,0.2795092860099049,0.15270398298262478,0.07029335916924195,0.21554182240704656,0.2165198461203528,0.1743474727043709,0.12158432839052014,0.1795929885127885,0.060727421261222436,0.10389763381072892,0.05519591656973588,0.11111911612062919,0.10160068844533132,0.14702730297383926,0.13791483938880578,0.1432580376415552,0.17659386170988822,0.09921271394219067,0.07416243205234452,0.0922570652389203,0.1725854142530352,0.2074827149403905,0.194318698552147,0.148034210030209,0.22804616056404448,0.12016998715093263,0.15638908275814767,0.11303699548814561,0.10985558246301663,0.11437029311376001,0.10194797548072876,0.2094869345571876,0.14998181901502805,0.06988679880996362,0.16000905202320836,0.15079471622751894,0.1758563219990501,0.09039983065146451,0.09473578256690818,0.15853609195908336,0.06413222980481015,0.19062702620475658,0.22734343159121828,0.11007129702250851,0.04256344442545357,0.13897911305073662,0.11927141431449995,0.13387822533632632,0.10630319669472021,0.1668536962251318,0.15204592548192353,0.29109534224201805,0.14918940828645444,0.17276548716830598,0.10189697390019692,0.16935770301971287
Deep Learning with Keras,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.220446049250313e-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.011206244590111325,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1102230246251565e-16,-0.0,-0.0,2.220446049250313e-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1102230246251565e-16,1.1102230246251565e-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.220446049250313e-16,-0.0,-0.0,-0.0,-0.0,1.1102230246251565e-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Desarrolla una mente prodigiosa,0.09662916035388758,0.06684822088778397,0.23580063240337568,0.25478946309786143,0.22404494613863335,0.1993543213473642,0.1730864494288753,0.01326522687001741,0.1947400247857678,0.23917106629427332,0.14524307104049783,0.21448511943052717,0.12233339249481234,0.15990465125239117,0.19512624107179444,0.2053486216753626,0.2138341631137899,0.17422925053014293,0.18479774488143874,0.2353310435971202,0.024322818083279962,1.0,0.19447188114120173,0.18954945911882604,0.10409541231103792,0.09539845538159641,0.20177529742458278,0.26190389831078686,0.22646291636651383,0.15597612506055092,0.1355983452605246,0.10840058220370119,0.03813681573945449,0.09815701754429351,0.10232253313574657,0.18155926618254514,0.23864575178561775,0.20838381307032716,0.07480904471602734,0.18378057534536962,0.05810270958683161,0.09607925228810876,0.20244039122809798,0.12312131113748037,0.17524315944504032,0.08909027115597612,0.1425744707707346,0.19901095793358237,0.26390819423679646,0.036775779576625256,0.19310838226786864,0.19027753691992522,0.21393040729289647,0.27178902570580565,0.21218109378437133,0.03734251626256058,0.15190840990231425,0.12345683073366509,0.16614703188977098,0.127627351955778,0.1733566867444789,0.17008071995161755,0.17425009468590746,0.21424086495258443,0.12790890417906386,0.0984073683363913,0.1409744616380627,0.21172279751020395,0.2228310420874675,0.197375511584862,0.24367141309783702,0.15346440813657725,0.14538210807366114,0.08722380562570708,0.1074395018402674,0.1326160483266482,0.15641354503943383,0.09773699159436045,0.12784510959625794,0.1872292175192638,0.10932029636782359,0.17705014709220257,0.22692077110095088,0.26091417632494496,0.14012107669274698,0.1519292634077687,0.11777113209552259,0.11929974974126356,0.19207568364168603,0.27550621352034,0.07246947168820184,0.04099792973094374,0.16550336007118227,0.10145126571605845,0.08333385234270263,0.1491983202176672,0.22998305681882136,0.21336851013581692,0.24418794071485983,0.12801249315678087,0.24587831084883593,0.18825657103240723,0.1750412452236404
